ID,Name,Age,Course,Score
718,Nicholas Gould,58,Course_1,99
719,Erin Herrera,33,Course_1,61
720,Kristin Park,57,Course_2,97
721,Deborah Lee,78,Course_3,96
722,Erica Mann,34,Course_5,63
723,Kimberly King,31,Course_3,88
724,Michele Chapman,50,Course_3,71
725,Andrew Daniel,26,Course_2,72
726,Angela Lopez,63,Course_1,59
727,Jorge Phillips,52,Course_4,70
728,Megan Waller,38,Course_5,79
729,Anna Blair DDS,40,Course_4,78
730,Luis Williams,76,Course_2,76
731,Kevin Sexton,42,Course_3,89
732,Randall Morris,30,Course_1,76
733,Mark Rodriguez Jr.,66,Course_4,98
734,Francis Hudson,27,Course_5,72
735,Kelly Odonnell,74,Course_2,61
736,Terry Bradley,24,Course_4,84
737,Mr. Jason Jones,33,Course_4,85
738,William Wright,61,Course_5,57
739,Nicole Cook,47,Course_4,87
740,Julie Ortega,63,Course_3,63
741,Charles Chapman,72,Course_1,59
742,William White,30,Course_5,84
743,Sean Salas,69,Course_4,55
744,Dana Ford,43,Course_5,60
745,John Ramos,46,Course_4,91
746,Sonya Burns,24,Course_1,70
747,Steven Howard,65,Course_3,83
748,Tony Santiago,74,Course_3,76
749,Vanessa Moore,67,Course_1,62
750,Michael Crawford,54,Course_4,59
751,Molly Anderson,52,Course_3,86
752,Evan Ferrell,46,Course_5,69
753,Clayton Price,26,Course_2,91
754,Kristen Garcia,26,Course_4,54
755,Tyler Romero,34,Course_3,88
756,Nathan Smith,18,Course_2,83
757,Michael Gonzalez,72,Course_4,82
758,Patricia Ray,31,Course_3,73
759,Shannon Ward,42,Course_4,60
760,Laura Quinn,57,Course_5,70
761,Martha Medina,61,Course_5,57
762,Dylan Smith,48,Course_2,77
763,Chloe Flynn,31,Course_3,57
764,William Smith,47,Course_5,50
765,Philip Foster,34,Course_4,98
766,Loretta Rogers,31,Course_4,58
767,David Green,65,Course_2,67
768,Isaiah Lee,43,Course_3,89
769,Morgan Brown,59,Course_5,81
770,Brian Bennett,33,Course_3,73
771,Christopher Castillo,74,Course_3,86
772,Jeffrey York,56,Course_2,72
773,Kimberly Davis,63,Course_4,61
774,Aaron Chapman,24,Course_2,66
775,Amy Reynolds,76,Course_1,65
776,Sarah Hughes,25,Course_3,97
777,Teresa Fleming,21,Course_2,90
778,James Walter,65,Course_3,88
779,Timothy Copeland,75,Course_4,90
780,Scott Hunt,54,Course_4,79
781,Christopher Evans,76,Course_4,82
782,Ashley Ibarra,66,Course_2,64
783,Matthew Bonilla,19,Course_2,57
784,Richard Gray,42,Course_5,84
785,Daisy Smith,33,Course_5,99
786,Dr. John Cooper,19,Course_2,87
787,Katherine Alvarez,60,Course_5,58
788,Crystal Lutz,41,Course_4,63
789,Stacy Allen,58,Course_1,64
790,Mr. Michael Hill,33,Course_1,85
791,Anna Li,22,Course_4,58
792,Carmen Silva,79,Course_1,86
793,Dr. Erik Johnson,51,Course_3,86
794,Christopher Ware,29,Course_1,73
795,Michael Stone,38,Course_3,87
796,Michelle Evans,64,Course_4,63
797,Michael Williams,39,Course_5,80
798,Krystal Wise,31,Course_4,96
799,Karen Blake,55,Course_2,73
800,Juan Hamilton,63,Course_4,53
801,Elizabeth Hall,78,Course_2,65
802,Anna Horton,46,Course_1,92
803,Samuel Watson,61,Course_1,71
804,Wendy White,19,Course_5,97
805,Ana Miller,24,Course_4,77
806,Yesenia Kelly,75,Course_1,88
807,Jeffrey Johnson,68,Course_2,62
808,Carla Walker,52,Course_1,98
809,Mrs. Lisa Morgan MD,76,Course_4,52
810,Samuel Watson,39,Course_1,99
811,Donna Hall,20,Course_1,58
812,Michael Watkins,73,Course_1,99
813,Philip Cherry,30,Course_3,58
814,Ryan Lopez,61,Course_4,56
815,Mark Frazier,79,Course_3,74
816,James Brown,43,Course_2,99
817,Shane Peterson,70,Course_5,58
818,Chad Williams,20,Course_2,99
819,Grant Grant DDS,43,Course_5,53
820,Christina Brooks,19,Course_1,52
821,Tyler Cameron,59,Course_3,84
822,Megan Galloway,34,Course_5,96
823,Kevin Douglas,27,Course_5,94
824,Angel Mcdonald DDS,25,Course_1,61
825,Adam Black,42,Course_5,69
826,Heather Wood,62,Course_2,51
827,Billy Bailey,41,Course_4,69
828,Nancy Beck,59,Course_3,96
829,Andrew Hernandez,60,Course_1,89
830,Heather Allen,39,Course_1,59
831,Anna Nguyen,48,Course_5,93
832,Danielle Bradford,57,Course_3,52
833,Kristopher Dunlap,61,Course_3,87
834,Stacy Gonzalez,67,Course_4,62
835,Christopher Christian,21,Course_4,51
836,Adam Archer,32,Course_4,70
837,Joseph Rubio,74,Course_3,70
838,Amy Craig,47,Course_2,54
839,Melissa Simpson,59,Course_5,90
840,Nicole Bridges,77,Course_3,79
841,Paul Hurst,34,Course_2,75
842,Allen Griffin,34,Course_3,78
843,Brandon Maldonado,74,Course_5,86
844,Trevor Chambers,33,Course_3,98
845,Gloria Powell,78,Course_1,85
846,David Kim,52,Course_1,97
847,Christopher Santiago,40,Course_2,87
848,Maria Jefferson,38,Course_4,84
849,Charles Williams,78,Course_4,92
850,Andre Gutierrez,41,Course_3,96
851,Christina Jarvis,60,Course_3,63
852,Adam Nguyen,24,Course_4,98
853,Jonathan Brown,33,Course_5,60
854,Lisa Alvarez,58,Course_1,97
855,Troy Moran,18,Course_2,97
856,Patrick Campbell,57,Course_3,61
857,Natasha Payne,46,Course_3,90
858,Thomas Hudson,26,Course_5,57
859,Brandon Sanchez,59,Course_4,94
860,Randall Zuniga,71,Course_3,83
861,Brandy Ross,36,Course_5,50
862,Jessica Jenkins,72,Course_4,50
863,Kimberly Ryan,37,Course_2,56
864,Suzanne Taylor,42,Course_3,67
865,David Carroll,61,Course_5,64
866,Jeffrey Simpson,27,Course_2,50
867,Brian Graham,68,Course_3,90
868,Robin Pruitt,29,Course_1,81
869,Connie Gates,44,Course_5,97
870,Sara Smith,54,Course_4,54
871,James Edwards,52,Course_2,79
872,Daniel Bell,32,Course_1,79
873,Paula Williams,20,Course_3,90
874,Isabel Bennett,71,Course_2,95
875,Jonathan Atkinson,36,Course_2,70
876,Joseph Abbott,46,Course_5,73
877,Hayley Fisher,61,Course_2,76
878,Katherine Mack,47,Course_2,94
879,Sara White,62,Course_4,90
880,Tyler Tanner,63,Course_1,92
881,David White,21,Course_3,66
882,Kelsey Lee,38,Course_4,90
883,Christopher Jordan,25,Course_2,55
884,Brooke Owen MD,68,Course_4,80
885,Joshua Patton,23,Course_3,61
886,Jasmine Simmons,19,Course_4,58
887,Daniel Goodman,42,Course_4,71
888,Lisa Payne,55,Course_4,88
889,Joseph Blake,76,Course_4,84
890,Patrick White,39,Course_3,61
891,Evan Johnson,59,Course_2,77
892,Adam Anderson,75,Course_3,65
893,Danny Hicks,57,Course_3,65
894,Bonnie Barnes,49,Course_2,73
895,Katherine Jackson,76,Course_1,66
896,Courtney Hansen,61,Course_3,74
897,Don Thompson,53,Course_2,69
898,Alicia Pacheco,77,Course_1,84
899,Jimmy Nelson,44,Course_5,96
900,Angela Mccoy,22,Course_3,98
901,Bruce Bryant,78,Course_5,57
902,Alexis Thompson,63,Course_5,87
903,Andrew Herrera,48,Course_5,87
904,Judith Smith,42,Course_3,78
905,James Flores,29,Course_1,51
906,Nicole Moore,62,Course_2,90
907,Robert Bennett,46,Course_4,60
908,Edward Mayer,39,Course_3,93
909,Michael Alvarez,55,Course_5,80
910,Daniel Bean,23,Course_2,70
911,Dennis Johnson,59,Course_5,59
912,Ann Jones,79,Course_1,79
913,Maria Schwartz,66,Course_3,72
914,Paul Perez,25,Course_1,77
915,Chris Stewart,59,Course_5,52
916,Linda Powers,68,Course_3,85
917,Andrew Davis,72,Course_4,74
918,Joseph Mccann,49,Course_3,60
919,Manuel Turner,21,Course_2,77
920,Daniel Knox,77,Course_4,79
921,Scott Nichols,38,Course_4,71
922,Penny Ferguson,32,Course_5,56
923,Michael Arnold,37,Course_5,88
924,Donald Roberts,69,Course_4,73
925,Ashley Smith,20,Course_1,75
926,Jeffrey Rodriguez,37,Course_3,72
927,Stanley Wise,40,Course_4,90
928,Michael Weaver,56,Course_1,87
929,Mrs. Megan Perez,69,Course_5,73
930,Chris Edwards,59,Course_3,73
931,Laura King,24,Course_5,98
932,Scott Campos,68,Course_5,88
933,Elizabeth Wells,75,Course_3,53
934,Matthew Ryan,65,Course_3,72
935,Randall Butler,68,Course_1,84
936,Charles Harris,55,Course_1,94
937,Melanie Johnson,40,Course_5,63
938,Katherine Bryant,70,Course_4,70
939,Nicole Lopez,58,Course_4,95
940,Jeffrey Burton,48,Course_1,78
941,David Hicks,69,Course_5,74
942,Natalie Cook,22,Course_2,52
943,Joel Glenn,51,Course_3,69
944,Rodney Freeman,22,Course_5,78
945,Jessica Adams,79,Course_5,55
946,Julia Johnson,25,Course_4,92
947,John Green,64,Course_1,61
948,Amanda Mitchell,37,Course_5,62
949,Gerald Robinson,32,Course_3,80
950,Joshua Taylor,31,Course_4,53
951,James Davis,36,Course_1,99
952,Paul Lucas,58,Course_2,58
953,Eric Gilbert,38,Course_5,66
954,Robert Sanders,65,Course_1,75
955,Scott Walker,32,Course_1,68
956,Vanessa King,40,Course_2,83
957,Tanya Wilson,35,Course_3,52
958,Susan Cole,69,Course_5,87
959,Mary Owens,47,Course_2,86
960,Rebecca Myers,45,Course_1,63
961,David Harris,64,Course_4,62
962,Dalton Davis,19,Course_4,87
963,Austin Roberson,49,Course_3,72
964,Timothy Thompson,41,Course_3,88
965,Logan Nguyen,74,Course_1,52
966,Gabriel Perkins,53,Course_4,87
967,Paul Ramirez,51,Course_3,54
968,Michelle Brown,56,Course_5,99
969,Kevin Roman,33,Course_4,99
970,Tristan Ellis,65,Course_2,99
971,Susan Norris,54,Course_4,71
972,Mark Garcia,28,Course_4,76
973,Tiffany Jones,59,Course_2,55
974,Julie Taylor,73,Course_5,73
975,Mary Johnson,45,Course_5,56
976,Jason Turner,68,Course_1,89
977,Annette Olson,49,Course_5,55
978,Jerry Pollard,75,Course_3,60
979,Vanessa Bray,32,Course_3,80
980,Charles Sandoval,44,Course_1,83
981,Andrea May,38,Course_4,83
982,Christine Schroeder,55,Course_3,58
983,Adam Arnold,67,Course_3,75
984,Christopher Carlson,47,Course_2,76
985,Matthew Yu,31,Course_2,82
986,Victoria Warner,25,Course_3,61
987,Kara West,52,Course_5,65
988,Michele Baker,75,Course_3,93
989,Daniel Bass MD,45,Course_4,75
990,Renee Patterson,19,Course_4,86
991,Calvin Medina,52,Course_5,53
992,Juan Reyes,31,Course_4,71
993,Michael Mills,78,Course_5,60
994,Julie Vasquez,71,Course_2,54
995,Amanda Kirk,59,Course_2,57
996,Elizabeth Mason,71,Course_1,50
997,Bobby Murphy,53,Course_3,59
998,Charles Richards,27,Course_2,75
999,Benjamin Hudson,53,Course_3,54
1000,Paul Lee,29,Course_1,61
1001,John Bartlett,22,Course_1,80
1002,Jennifer Craig,39,Course_3,86
1003,April Knight,33,Course_5,63
1004,James Brown,27,Course_5,69
1005,Sean Duncan,38,Course_4,57
1006,Jeremiah Mccormick,64,Course_2,94
1007,Meagan Taylor,29,Course_5,57
1008,Carolyn Martinez,33,Course_2,66
1009,Regina Turner,77,Course_5,51
1010,Theresa Mason,77,Course_3,72
1011,Tammy Davis,38,Course_5,64
1012,Whitney Garcia,40,Course_2,51
1013,Dominic Blake,26,Course_4,99
1014,Crystal Williams,32,Course_5,65
1015,Derrick Hansen,43,Course_3,85
1016,Jennifer Campbell,18,Course_5,51
1017,Christina Davis,61,Course_3,64
1018,Karen Hawkins PhD,41,Course_3,61
1019,James Velez,78,Course_4,95
1020,Amy Collins,57,Course_4,52
1021,Mrs. Valerie Gray,72,Course_2,55
1022,Christine Brown,67,Course_3,63
1023,Kimberly Mitchell,63,Course_4,96
1024,Elaine Cook,79,Course_4,57
1025,Laura Ferguson,31,Course_3,82
1026,Carlos Anderson,25,Course_1,93
1027,Tyler Garcia,26,Course_5,77
1028,Kevin Martinez,47,Course_3,80
1029,Amanda Gordon,47,Course_2,67
1030,Francisco Kelly,77,Course_5,82
1031,Alexandra Carson,35,Course_4,71
1032,David Martin,25,Course_3,52
1033,Diana Mcguire,60,Course_2,78
1034,Kevin Morgan,31,Course_2,96
1035,Denise Morales,46,Course_1,58
1036,Andrea Richardson,31,Course_3,70
1037,Dale Jackson,79,Course_5,86
1038,Curtis Ramos,52,Course_4,78
1039,Anthony Hampton,34,Course_4,54
1040,Shane Floyd,22,Course_3,74
1041,Jared Castro,72,Course_3,88
1042,Melissa Bishop,41,Course_2,92
1043,Michael Perry,35,Course_4,99
1044,Diane Mcdaniel,73,Course_3,91
1045,Donna Ramirez,72,Course_5,82
1046,Nicholas Long II,27,Course_4,67
1047,Christopher Alexander Jr.,19,Course_1,93
1048,Anthony Anderson,58,Course_3,87
1049,Sean Garza,43,Course_5,65
1050,Amy Salinas,18,Course_2,53
1051,Andrea Gibson,25,Course_1,62
1052,Andrew Floyd,70,Course_5,77
1053,Casey Mitchell,28,Course_3,59
1054,Kara Kennedy,59,Course_3,88
1055,Abigail Thompson,21,Course_2,53
1056,Lori Jones,29,Course_2,91
1057,Jennifer Barber,24,Course_5,68
1058,Todd Mccall,24,Course_1,62
1059,Emily Lutz,45,Course_3,82
1060,Bradley Holden,47,Course_3,84
1061,Brian Armstrong,66,Course_5,58
1062,Holly Martin,63,Course_2,78
1063,Dennis Kane,24,Course_4,77
1064,Victoria Walker,24,Course_3,57
1065,Tiffany Walker,47,Course_3,83
1066,Chad Sullivan,27,Course_2,84
1067,Caitlin Avery,64,Course_4,85
1068,Patricia Whitehead,23,Course_3,82
1069,Thomas Porter,60,Course_3,57
1070,Nicole Meadows,76,Course_1,59
1071,Julie Garcia,38,Course_2,70
1072,Nicole Clark,19,Course_5,73
1073,Amanda Johnson,58,Course_4,88
1074,Erin Zimmerman,65,Course_3,68
1075,Amber Harris,39,Course_5,65
1076,Carmen Fernandez,37,Course_3,93
1077,Richard Hahn,61,Course_5,60
1078,Megan Buchanan DVM,22,Course_1,72
1079,Roger Kim,71,Course_5,97
1080,Mr. Anthony Russell Jr.,32,Course_1,77
1081,Madison Wilson,33,Course_1,89
1082,Corey Peters,33,Course_5,79
1083,Jordan Mills,58,Course_1,59
1084,Regina Wilson,19,Course_2,98
1085,Brittany Zavala,34,Course_4,87
1086,Matthew Curry,62,Course_4,71
1087,Ryan Blair,65,Course_4,90
1088,Wendy Dunn,24,Course_5,66
1089,Michael Fritz,28,Course_4,79
1090,Johnny Clark,51,Course_2,89
1091,Kimberly Harris,49,Course_1,63
1092,Terry Keller,30,Course_5,77
1093,Mr. Richard Daugherty,30,Course_3,82
1094,Cassidy Rogers,43,Course_1,63
1095,Crystal Ramirez,60,Course_3,73
1096,Eric Owens,69,Course_5,83
1097,Taylor Cortez,29,Course_4,71
1098,Michelle Davis,31,Course_1,95
1099,Lynn Daniel,19,Course_2,53
1100,Amanda Krueger,57,Course_5,87
1101,Emily Mathis,49,Course_5,88
1102,Dominique Arroyo,51,Course_2,51
1103,Miguel Morris,54,Course_4,58
1104,Melissa Morgan,27,Course_5,94
1105,Priscilla Rivera,49,Course_4,53
1106,Amy Bond,71,Course_5,73
1107,Joseph Frazier,44,Course_3,64
1108,Michael Jones,18,Course_4,52
1109,Eric Burns,43,Course_5,67
1110,Andrea Williams,22,Course_2,80
1111,Christopher Peterson,31,Course_1,60
1112,Tony Lewis II,28,Course_2,72
1113,Brittany Baker,40,Course_2,56
1114,Roy Lucas,22,Course_1,52
1115,Darrell Rose,69,Course_1,85
1116,Jennifer Fox,67,Course_2,84
1117,Blake Sims,66,Course_4,95
1118,Robert Holmes,45,Course_5,51
1119,Sharon Lee,33,Course_2,79
1120,Samuel Brennan,75,Course_3,58
1121,Thomas Brooks,69,Course_4,84
1122,Dawn Zuniga,61,Course_3,89
1123,Ricky Zuniga,53,Course_4,69
1124,Kathleen Roth,70,Course_1,74
1125,Brandon Ware,63,Course_2,54
1126,Connie Romero,49,Course_1,84
1127,Lauren Yu,58,Course_5,72
1128,Mackenzie Booth,32,Course_1,61
1129,Michael Watson,75,Course_2,66
1130,John Ward,57,Course_1,62
1131,Christopher Ross,35,Course_3,63
1132,Joshua Hernandez,33,Course_1,51
1133,Thomas Clark,27,Course_1,61
1134,Logan Wilson,37,Course_4,87
1135,Angela Freeman,19,Course_5,98
1136,Michael Hunter,20,Course_4,60
1137,Heidi Potts,44,Course_3,51
1138,David Horton,63,Course_4,66
1139,Dustin Wilson,79,Course_5,75
1140,Oscar Nguyen,69,Course_5,57
1141,Melissa Reeves,28,Course_4,82
1142,Jerry Moore,47,Course_5,80
1143,Matthew Thomas,61,Course_5,77
1144,Brianna Guzman DVM,74,Course_1,89
1145,Christopher Gibson,47,Course_3,62
1146,Joshua Velazquez,30,Course_5,65
1147,Megan Hopkins,42,Course_4,53
1148,Bruce Bond MD,63,Course_1,89
1149,Lindsey Jackson,41,Course_5,74
1150,Cindy Gomez,45,Course_4,78
1151,Renee Bernard,43,Course_3,85
1152,Preston Garcia,22,Course_5,68
1153,Caitlyn Morales,33,Course_4,61
1154,Shirley Bond,62,Course_3,94
1155,Peter Scott,47,Course_5,53
1156,Charles Johnston,74,Course_1,68
1157,Mr. Mark Reeves,72,Course_3,76
1158,William Watkins,47,Course_2,67
1159,Michael Mcgee,31,Course_4,87
1160,Jordan Williams,55,Course_4,96
1161,Denise Castillo,51,Course_4,76
1162,Dawn Brooks,34,Course_3,58
1163,Kimberly Hodge,77,Course_3,62
1164,Nicholas Obrien,50,Course_5,72
1165,Steven Peterson,60,Course_3,93
1166,Andrew Gonzalez,39,Course_5,51
1167,Mrs. Tami Boone,77,Course_1,80
1168,Justin Allen,40,Course_1,91
1169,Adrian Johnson,79,Course_3,85
1170,Angela Coffey,37,Course_3,87
1171,Daniel Valencia,42,Course_5,75
1172,Timothy Salas,64,Course_2,51
1173,Tammy Stewart,76,Course_3,76
1174,Robert Frost,55,Course_3,78
1175,Kathy Farley,26,Course_4,72
1176,Mrs. Gabrielle Wilkerson,28,Course_5,94
1177,Kristin Strickland,51,Course_3,97
1178,Tracy Lee,75,Course_4,86
1179,Jesus Sparks,40,Course_3,97
1180,Craig Mckenzie,71,Course_2,52
1181,Nicole Maldonado,62,Course_2,84
1182,Eugene Olson II,38,Course_1,99
1183,Mr. Mark Cooper,50,Course_3,81
1184,Michael Davidson,66,Course_5,51
1185,Jason Gutierrez,36,Course_1,79
1186,John Chung,56,Course_3,80
1187,Christina Rangel,71,Course_2,91
1188,Amanda Lucas,19,Course_2,59
1189,Thomas Chapman MD,72,Course_3,50
1190,Joe Parker,27,Course_3,62
1191,Michael Mills,64,Course_4,80
1192,Summer Lopez,79,Course_2,94
1193,Nathan Bean,73,Course_1,81
1194,Ms. Karen Ross,56,Course_4,60
1195,Brittney Berg,31,Course_1,96
1196,Mr. Robert Williams,56,Course_2,97
1197,Jeffrey Bradford,72,Course_5,96
1198,John Hughes,34,Course_3,64
1199,Richard Adams,44,Course_5,80
1200,Tiffany Walker,74,Course_5,57
1201,Daniel Calderon,43,Course_4,62
1202,Kenneth Weber,67,Course_3,61
1203,Sarah Gordon,71,Course_2,93
1204,Adam Miller,40,Course_4,56
1205,William Hogan DDS,20,Course_5,95
1206,Jessica Chambers,21,Course_4,70
1207,Sean Novak,72,Course_3,85
1208,Mrs. Melissa Mcfarland,58,Course_2,52
1209,Andrew Carr,27,Course_2,86
1210,Elizabeth Erickson,36,Course_4,84
1211,Charles Wise,44,Course_5,81
1212,Tina Anderson,41,Course_2,65
1213,Lisa Roberts,45,Course_1,53
1214,John Williams,66,Course_4,60
1215,Rachel Barrera,29,Course_5,66
1216,Troy Phillips,76,Course_5,77
1217,Susan Summers,74,Course_2,53
1218,Mark Harrison,24,Course_1,64
1219,Alan Webster,43,Course_3,55
1220,Justin Glass DVM,40,Course_1,71
1221,Kathleen Stewart,53,Course_5,94
1222,Michael Russell,72,Course_4,88
1223,Paul Carter,27,Course_3,80
1224,Margaret Burke,33,Course_2,94
1225,Karen Potts,71,Course_1,72
1226,Jorge Shelton,29,Course_1,54
1227,Mark Beck,30,Course_2,66
1228,Timothy Lopez,29,Course_5,92
1229,Ian Thomas,78,Course_3,52
1230,Lisa Parker,75,Course_2,93
1231,Mrs. Andrea Collins,49,Course_1,78
1232,Kathleen Harris,68,Course_4,74
1233,Amanda Robinson,45,Course_2,60
1234,Randall Osborne,71,Course_4,54
1235,Tracie Ramos,28,Course_2,80
1236,Heidi Farmer,20,Course_1,84
1237,Erin Ray,22,Course_3,62
1238,Shawn Martin,18,Course_5,74
1239,Gary Mccullough,43,Course_5,76
1240,Travis Smith,67,Course_5,85
1241,William Lee,27,Course_5,99
1242,Elizabeth Martin,44,Course_5,79
1243,Martha Burns,77,Course_1,93
1244,Deborah Reynolds,47,Course_1,91
1245,Melinda Mckenzie,47,Course_2,51
1246,Seth Archer,18,Course_1,52
1247,Michael Coleman,25,Course_3,97
1248,Teresa Schroeder,23,Course_5,52
1249,Sandra Mckenzie,73,Course_2,71
1250,Robert Miller,63,Course_2,79
1251,Brenda Smith,73,Course_4,51
1252,Madeline Marks,35,Course_1,99
1253,Joseph Waters,54,Course_2,87
1254,Taylor Weaver,62,Course_2,94
1255,Michael Cole,61,Course_2,67
1256,William Payne,71,Course_3,92
1257,John Alexander,62,Course_5,73
1258,Duane Vaughn,47,Course_2,95
1259,Brianna Stewart DVM,68,Course_4,88
1260,Aaron Thompson,63,Course_3,71
1261,Albert Lee,62,Course_2,82
1262,Vincent Pacheco,18,Course_3,51
1263,Kevin Mcclain,67,Course_3,85
1264,Albert Newton,37,Course_2,89
1265,Kent Mcdonald,73,Course_1,94
1266,Henry Daniels,71,Course_2,82
1267,Anne Gordon,69,Course_1,79
1268,Victoria Thomas,75,Course_1,71
1269,Sonya Williamson,38,Course_5,61
1270,Sarah Woods,43,Course_3,57
1271,Kelly Martinez,77,Course_1,66
1272,Thomas Obrien,49,Course_4,59
1273,Luis Malone,32,Course_4,74
1274,Christina Hill,76,Course_1,60
1275,Sandra Charles,56,Course_3,85
1276,Jonathan Lindsey,46,Course_1,95
1277,Dr. Kathryn Thompson,67,Course_5,99
1278,Angel Reyes,27,Course_5,82
1279,James Lynch,30,Course_4,59
1280,Henry Bennett,18,Course_5,89
1281,Elizabeth Hall,75,Course_2,66
1282,Joshua Camacho,24,Course_1,88
1283,Christopher Wright,24,Course_1,87
1284,Dana Villa,69,Course_3,61
1285,Carrie Baker,50,Course_1,96
1286,Charles Cox,53,Course_3,92
1287,David Carlson,22,Course_4,85
1288,Christopher Stanley,18,Course_3,59
1289,Angela Rice,55,Course_2,60
1290,Susan Brown,22,Course_2,76
1291,Karina Wolfe,44,Course_2,93
1292,Amber Duarte,43,Course_1,72
1293,Dawn Pham,64,Course_5,77
1294,Kirk Lara,34,Course_3,66
1295,Eric Sullivan,27,Course_2,81
1296,Lisa Hernandez,56,Course_4,64
1297,Jennifer Brown,68,Course_1,71
1298,Jeremy Thompson MD,28,Course_4,86
1299,Kevin Farrell,73,Course_2,81
1300,Tracy Clark,61,Course_1,81
1301,David Bush,32,Course_4,71
1302,Ronald Morgan,77,Course_3,83
1303,Roger Morrow,43,Course_5,88
1304,Justin Diaz,39,Course_5,91
1305,Kelly Welch,69,Course_4,64
1306,Nicole Henson,69,Course_2,64
1307,Christopher Eaton,25,Course_5,98
1308,Beth Foster,18,Course_5,72
1309,Brenda Summers,44,Course_1,73
1310,Stacy Bray,45,Course_5,90
1311,Amanda Sweeney,41,Course_3,61
1312,Timothy Cook,34,Course_5,56
1313,Carrie Shea,68,Course_1,56
1314,Erik Harris,68,Course_4,54
1315,Lorraine Walker,74,Course_3,99
1316,Elizabeth Mason,19,Course_4,55
1317,Sandra Crawford,54,Course_3,81
1318,Aaron Barton,22,Course_2,59
1319,Jason Blair,71,Course_5,51
1320,Toni Cook,28,Course_4,95
1321,Sharon Tate,47,Course_2,95
1322,Christina Stanley,32,Course_5,70
1323,Steve Graham,74,Course_4,96
1324,Jason Martinez,41,Course_3,79
1325,Grace Olson,62,Course_5,92
1326,William Spencer,26,Course_5,90
1327,David Roberts,24,Course_4,93
1328,Cory Anderson,52,Course_1,75
1329,Ann Martinez,20,Course_5,59
1330,Kelly Hobbs,23,Course_3,96
1331,Grace Mayer,20,Course_4,84
1332,John Boyd,74,Course_3,55
1333,Mr. Kevin Parks,37,Course_5,86
1334,Andre Chandler,21,Course_4,69
1335,Jessica Anderson,51,Course_5,92
1336,Connie Diaz,51,Course_4,90
1337,Bobby Wilson,49,Course_3,68
1338,Edward Howard,37,Course_3,71
1339,Jason Wolf,20,Course_5,92
1340,Janet Ballard,33,Course_3,92
1341,Daniel Beltran,72,Course_5,79
1342,Aaron Harper,20,Course_4,84
1343,Jessica Solis,45,Course_3,99
1344,Rachel Knox,39,Course_2,96
1345,Michele Cruz,51,Course_2,84
